user_id,timestamp,channel,device,country,step,revenue_usd
U01511,2025-02-18 01:00:00,Google,mobile,KR,search,
U01512,2025-02-04 00:00:00,Baidu,mobile,JP,view,
U01513,2025-02-01 00:00:00,Google,desktop,SG,view,
U01514,2025-02-20 00:00:00,Naver,mobile,TW,view,
U01515,2025-03-20 00:00:00,Facebook,desktop,TW,view,
U01516,2025-03-27 00:00:00,Naver,mobile,JP,view,
U01517,2025-01-27 00:00:00,Email,mobile,TH,view,
U01517,2025-01-27 01:00:00,Email,mobile,TH,search,
U01518,2025-02-05 00:00:00,Baidu,mobile,TW,view,
U01519,2025-01-12 00:00:00,Email,desktop,SG,view,
U01520,2025-03-04 00:00:00,Google,mobile,SG,view,
U01521,2025-01-19 00:00:00,Email,mobile,SG,view,
U01522,2025-02-12 00:00:00,Baidu,desktop,KR,view,
U01523,2025-02-12 00:00:00,Email,desktop,TH,view,
U01524,2025-01-06 00:00:00,Google,mobile,KR,view,
U01524,2025-01-06 01:00:00,Google,mobile,KR,search,
U01525,2025-03-29 00:00:00,Facebook,mobile,TH,view,
U01526,2025-02-08 00:00:00,Baidu,mobile,TH,view,
U01526,2025-02-08 01:00:00,Baidu,mobile,TH,search,
U01527,2025-02-09 00:00:00,Google,mobile,TW,view,
U01528,2025-03-14 00:00:00,Baidu,desktop,SG,view,
U01529,2025-01-12 00:00:00,Direct,desktop,SG,view,
U01530,2025-01-24 00:00:00,Baidu,desktop,TW,view,
U01531,2025-03-11 00:00:00,Email,mobile,KR,view,
U01531,2025-03-11 01:00:00,Email,mobile,KR,search,
U01532,2025-01-31 00:00:00,Email,desktop,JP,view,
U01533,2025-03-01 00:00:00,Email,mobile,JP,view,
U01534,2025-03-02 00:00:00,Facebook,desktop,SG,view,
U01535,2025-03-12 00:00:00,Email,mobile,SG,view,
U01536,2025-02-01 00:00:00,Email,mobile,JP,view,
U01536,2025-02-01 01:00:00,Email,mobile,JP,search,
U01536,2025-02-01 02:00:00,Email,mobile,JP,detail,
U01537,2025-01-10 00:00:00,Baidu,mobile,SG,view,
U01538,2025-02-27 00:00:00,Google,desktop,JP,view,
U01539,2025-03-26 00:00:00,Email,mobile,SG,view,
U01540,2025-03-05 00:00:00,Email,desktop,JP,view,
U01541,2025-03-18 00:00:00,Facebook,desktop,TH,view,
U01542,2025-03-22 00:00:00,Email,mobile,TH,view,
U01543,2025-01-16 00:00:00,Facebook,mobile,JP,view,
U01544,2025-01-23 00:00:00,Naver,desktop,SG,view,
U01545,2025-03-26 00:00:00,Facebook,mobile,KR,view,
U01545,2025-03-26 01:00:00,Facebook,mobile,KR,search,
U01546,2025-02-19 00:00:00,Google,desktop,SG,view,
U01547,2025-03-17 00:00:00,Direct,desktop,TH,view,
U01548,2025-01-20 00:00:00,Facebook,mobile,JP,view,
U01548,2025-01-20 01:00:00,Facebook,mobile,JP,search,
U01549,2025-01-15 00:00:00,Email,mobile,TH,view,
U01550,2025-01-10 00:00:00,Baidu,mobile,TW,view,
U01550,2025-01-10 01:00:00,Baidu,mobile,TW,search,
U01551,2025-02-08 00:00:00,Facebook,mobile,TH,view,
U01552,2025-03-14 00:00:00,Google,mobile,JP,view,
U01553,2025-01-06 00:00:00,Google,mobile,JP,view,
U01554,2025-02-14 00:00:00,Email,mobile,SG,view,
U01555,2025-03-23 00:00:00,Direct,desktop,TH,view,
U01556,2025-02-28 00:00:00,Baidu,desktop,SG,view,
U01557,2025-02-09 00:00:00,Direct,desktop,KR,view,
U01557,2025-02-09 01:00:00,Direct,desktop,KR,search,
U01558,2025-02-25 00:00:00,Email,desktop,JP,view,
U01559,2025-02-06 00:00:00,Naver,mobile,TH,view,
U01559,2025-02-06 01:00:00,Naver,mobile,TH,search,
U01560,2025-03-23 00:00:00,Email,desktop,TH,view,
U01561,2025-03-22 00:00:00,Google,desktop,JP,view,
U01562,2025-01-27 00:00:00,Email,desktop,JP,view,
U01562,2025-01-27 01:00:00,Email,desktop,JP,search,
U01563,2025-03-08 00:00:00,Baidu,mobile,KR,view,
U01564,2025-01-15 00:00:00,Google,desktop,KR,view,
U01565,2025-02-24 00:00:00,Direct,mobile,SG,view,
U01566,2025-03-09 00:00:00,Baidu,desktop,TH,view,
U01567,2025-03-01 00:00:00,Direct,mobile,TH,view,
U01568,2025-02-27 00:00:00,Google,desktop,SG,view,
U01569,2025-01-26 00:00:00,Baidu,desktop,TW,view,
U01570,2025-03-28 00:00:00,Baidu,mobile,KR,view,
U01571,2025-01-04 00:00:00,Direct,mobile,JP,view,
U01572,2025-03-18 00:00:00,Naver,mobile,SG,view,
U01572,2025-03-18 01:00:00,Naver,mobile,SG,search,
U01573,2025-03-16 00:00:00,Naver,mobile,KR,view,
U01574,2025-02-03 00:00:00,Google,desktop,TH,view,
U01575,2025-01-08 00:00:00,Baidu,mobile,TW,view,
U01576,2025-01-24 00:00:00,Baidu,mobile,KR,view,
U01577,2025-01-11 00:00:00,Email,desktop,JP,view,
U01578,2025-01-14 00:00:00,Email,desktop,TH,view,
U01579,2025-01-03 00:00:00,Google,mobile,JP,view,
U01580,2025-02-27 00:00:00,Google,mobile,TW,view,
U01581,2025-03-19 00:00:00,Naver,mobile,TW,view,
U01582,2025-03-11 00:00:00,Direct,desktop,JP,view,
U01583,2025-02-21 00:00:00,Email,mobile,JP,view,
U01584,2025-03-03 00:00:00,Baidu,mobile,KR,view,
U01585,2025-02-13 00:00:00,Baidu,desktop,TW,view,
U01585,2025-02-13 01:00:00,Baidu,desktop,TW,search,
U01586,2025-01-24 00:00:00,Facebook,desktop,JP,view,
U01587,2025-01-16 00:00:00,Google,desktop,JP,view,
U01588,2025-03-23 00:00:00,Direct,desktop,KR,view,
U01589,2025-03-26 00:00:00,Direct,desktop,JP,view,
U01589,2025-03-26 01:00:00,Direct,desktop,JP,search,
U01590,2025-02-12 00:00:00,Direct,mobile,SG,view,
U01591,2025-01-25 00:00:00,Direct,desktop,TW,view,
U01592,2025-03-17 00:00:00,Facebook,mobile,SG,view,
U01593,2025-03-21 00:00:00,Email,mobile,JP,view,
U01594,2025-01-24 00:00:00,Email,desktop,TH,view,
U01595,2025-01-15 00:00:00,Naver,mobile,TH,view,
U01596,2025-01-16 00:00:00,Naver,desktop,JP,view,
U01597,2025-03-18 00:00:00,Facebook,desktop,TW,view,
U01598,2025-03-07 00:00:00,Direct,desktop,JP,view,
U01599,2025-03-17 00:00:00,Baidu,desktop,SG,view,
U01600,2025-03-16 00:00:00,Google,mobile,KR,view,
U01601,2025-02-01 00:00:00,Naver,desktop,SG,view,
U01602,2025-03-20 00:00:00,Baidu,desktop,SG,view,
U01603,2025-02-15 00:00:00,Naver,desktop,KR,view,
U01604,2025-01-14 00:00:00,Direct,desktop,TW,view,
U01605,2025-01-14 00:00:00,Facebook,mobile,TW,view,
U01606,2025-02-18 00:00:00,Google,desktop,TH,view,
U01607,2025-03-31 00:00:00,Email,desktop,KR,view,
U01608,2025-01-03 00:00:00,Direct,mobile,TH,view,
U01609,2025-01-13 00:00:00,Facebook,mobile,TH,view,
U01609,2025-01-13 01:00:00,Facebook,mobile,TH,search,
U01610,2025-03-01 00:00:00,Direct,mobile,SG,view,
U01611,2025-01-26 00:00:00,Naver,desktop,JP,view,
U01612,2025-02-24 00:00:00,Baidu,desktop,TH,view,
U01613,2025-02-02 00:00:00,Naver,mobile,KR,view,
U01614,2025-02-20 00:00:00,Facebook,mobile,JP,view,
U01615,2025-01-03 00:00:00,Naver,mobile,SG,view,
U01615,2025-01-03 01:00:00,Naver,mobile,SG,search,
U01616,2025-03-08 00:00:00,Google,mobile,SG,view,
U01617,2025-03-08 00:00:00,Email,desktop,SG,view,
U01618,2025-03-30 00:00:00,Naver,desktop,TH,view,
U01619,2025-02-04 00:00:00,Naver,mobile,KR,view,
U01620,2025-01-07 00:00:00,Facebook,mobile,TW,view,
U01621,2025-02-23 00:00:00,Email,mobile,JP,view,
U01622,2025-02-06 00:00:00,Facebook,mobile,TW,view,
U01623,2025-03-21 00:00:00,Baidu,mobile,SG,view,
U01624,2025-02-28 00:00:00,Email,mobile,TH,view,
U01625,2025-03-01 00:00:00,Google,mobile,TH,view,
U01625,2025-03-01 01:00:00,Google,mobile,TH,search,
U01626,2025-02-09 00:00:00,Direct,mobile,TH,view,
U01626,2025-02-09 01:00:00,Direct,mobile,TH,search,
U01627,2025-03-01 00:00:00,Direct,mobile,TH,view,
U01628,2025-01-05 00:00:00,Email,mobile,SG,view,
U01629,2025-01-05 00:00:00,Email,mobile,TW,view,
U01630,2025-01-02 00:00:00,Email,mobile,TH,view,
U01631,2025-03-30 00:00:00,Baidu,mobile,KR,view,
U01632,2025-02-07 00:00:00,Direct,mobile,KR,view,
U01632,2025-02-07 01:00:00,Direct,mobile,KR,search,
U01633,2025-03-19 00:00:00,Direct,mobile,KR,view,
U01634,2025-01-10 00:00:00,Direct,mobile,KR,view,
U01635,2025-01-15 00:00:00,Direct,mobile,TH,view,
U01635,2025-01-15 01:00:00,Direct,mobile,TH,search,
U01636,2025-03-02 00:00:00,Facebook,mobile,KR,view,
U01637,2025-03-01 00:00:00,Naver,mobile,SG,view,
U01638,2025-01-07 00:00:00,Baidu,mobile,TW,view,
U01639,2025-01-20 00:00:00,Email,mobile,SG,view,
U01639,2025-01-20 01:00:00,Email,mobile,SG,search,
U01640,2025-01-13 00:00:00,Naver,mobile,KR,view,
U01641,2025-02-12 00:00:00,Email,desktop,KR,view,
U01642,2025-03-01 00:00:00,Google,mobile,KR,view,
U01643,2025-02-24 00:00:00,Naver,mobile,JP,view,
U01644,2025-03-07 00:00:00,Direct,mobile,TW,view,
U01645,2025-03-15 00:00:00,Direct,desktop,TW,view,
U01645,2025-03-15 01:00:00,Direct,desktop,TW,search,
U01645,2025-03-15 02:00:00,Direct,desktop,TW,detail,
U01645,2025-03-15 03:00:00,Direct,desktop,TW,checkout,
U01646,2025-03-10 00:00:00,Naver,mobile,SG,view,
U01647,2025-01-01 00:00:00,Facebook,desktop,SG,view,
U01648,2025-01-29 00:00:00,Baidu,mobile,TW,view,
U01649,2025-01-12 00:00:00,Baidu,mobile,KR,view,
U01649,2025-01-12 01:00:00,Baidu,mobile,KR,search,
U01650,2025-02-07 00:00:00,Email,mobile,SG,view,
U01651,2025-02-10 00:00:00,Google,mobile,TW,view,
U01651,2025-02-10 01:00:00,Google,mobile,TW,search,
U01652,2025-02-16 00:00:00,Google,mobile,TW,view,
U01652,2025-02-16 01:00:00,Google,mobile,TW,search,
U01653,2025-02-23 00:00:00,Naver,mobile,TH,view,
U01654,2025-02-13 00:00:00,Direct,mobile,SG,view,
U01655,2025-01-02 00:00:00,Google,desktop,JP,view,
U01655,2025-01-02 01:00:00,Google,desktop,JP,search,
U01656,2025-03-22 00:00:00,Email,desktop,TW,view,
U01657,2025-02-19 00:00:00,Email,desktop,SG,view,
U01658,2025-03-10 00:00:00,Google,desktop,JP,view,
U01659,2025-03-07 00:00:00,Direct,desktop,SG,view,
U01660,2025-03-10 00:00:00,Email,desktop,SG,view,
U01661,2025-01-02 00:00:00,Baidu,mobile,SG,view,
U01662,2025-01-06 00:00:00,Email,desktop,TH,view,
U01662,2025-01-06 01:00:00,Email,desktop,TH,search,
U01663,2025-03-23 00:00:00,Baidu,desktop,KR,view,
U01664,2025-03-24 00:00:00,Baidu,mobile,TH,view,
U01664,2025-03-24 01:00:00,Baidu,mobile,TH,search,
U01665,2025-03-10 00:00:00,Email,mobile,TH,view,
U01666,2025-02-12 00:00:00,Google,mobile,KR,view,
U01667,2025-03-03 00:00:00,Email,desktop,TW,view,
U01667,2025-03-03 01:00:00,Email,desktop,TW,search,
U01667,2025-03-03 02:00:00,Email,desktop,TW,detail,
U01667,2025-03-03 03:00:00,Email,desktop,TW,checkout,
U01668,2025-03-11 00:00:00,Baidu,mobile,TW,view,
U01669,2025-01-29 00:00:00,Baidu,mobile,TW,view,
U01670,2025-01-07 00:00:00,Naver,mobile,KR,view,
U01671,2025-03-26 00:00:00,Google,mobile,KR,view,
U01672,2025-01-05 00:00:00,Direct,mobile,JP,view,
U01673,2025-01-27 00:00:00,Naver,mobile,TW,view,
U01674,2025-01-20 00:00:00,Facebook,desktop,TH,view,
U01675,2025-02-03 00:00:00,Google,desktop,TH,view,
U01676,2025-02-28 00:00:00,Baidu,desktop,JP,view,
U01676,2025-02-28 01:00:00,Baidu,desktop,JP,search,
U01677,2025-02-12 00:00:00,Google,mobile,JP,view,
U01677,2025-02-12 01:00:00,Google,mobile,JP,search,
U01678,2025-02-09 00:00:00,Baidu,mobile,SG,view,
U01679,2025-01-29 00:00:00,Naver,desktop,JP,view,
U01680,2025-02-12 00:00:00,Baidu,desktop,SG,view,
U01681,2025-03-16 00:00:00,Facebook,mobile,TW,view,
U01682,2025-03-10 00:00:00,Facebook,desktop,KR,view,
U01683,2025-01-22 00:00:00,Email,desktop,JP,view,
U01684,2025-01-25 00:00:00,Baidu,desktop,TH,view,
U01684,2025-01-25 01:00:00,Baidu,desktop,TH,search,
U01685,2025-02-15 00:00:00,Google,mobile,KR,view,
U01686,2025-03-10 00:00:00,Facebook,mobile,TW,view,
U01686,2025-03-10 01:00:00,Facebook,mobile,TW,search,
U01687,2025-01-25 00:00:00,Baidu,desktop,KR,view,
U01688,2025-01-02 00:00:00,Facebook,mobile,KR,view,
U01689,2025-03-03 00:00:00,Facebook,mobile,SG,view,
U01690,2025-03-12 00:00:00,Baidu,mobile,TH,view,
U01691,2025-02-12 00:00:00,Email,desktop,JP,view,
U01692,2025-02-20 00:00:00,Google,desktop,TH,view,
U01693,2025-03-26 00:00:00,Google,desktop,KR,view,
U01694,2025-01-27 00:00:00,Google,desktop,TH,view,
U01695,2025-02-01 00:00:00,Email,mobile,JP,view,
U01696,2025-03-06 00:00:00,Email,mobile,TW,view,
U01697,2025-03-07 00:00:00,Facebook,mobile,TW,view,
U01698,2025-03-28 00:00:00,Facebook,desktop,TH,view,
U01699,2025-02-08 00:00:00,Email,desktop,TW,view,
U01699,2025-02-08 01:00:00,Email,desktop,TW,search,
U01699,2025-02-08 02:00:00,Email,desktop,TW,detail,
U01700,2025-02-10 00:00:00,Email,mobile,SG,view,
U01701,2025-03-11 00:00:00,Facebook,desktop,KR,view,
U01702,2025-03-09 00:00:00,Google,desktop,TW,view,
U01702,2025-03-09 01:00:00,Google,desktop,TW,search,
U01703,2025-03-21 00:00:00,Naver,desktop,TW,view,
U01704,2025-02-04 00:00:00,Facebook,mobile,TW,view,
U01705,2025-02-26 00:00:00,Google,desktop,TH,view,
U01706,2025-03-11 00:00:00,Facebook,mobile,SG,view,
U01707,2025-02-08 00:00:00,Google,desktop,TH,view,
U01707,2025-02-08 01:00:00,Google,desktop,TH,search,
U01708,2025-02-06 00:00:00,Direct,desktop,TW,view,
U01709,2025-03-01 00:00:00,Naver,mobile,SG,view,
U01710,2025-02-18 00:00:00,Email,desktop,SG,view,
U01711,2025-03-12 00:00:00,Facebook,desktop,TW,view,
U01712,2025-02-23 00:00:00,Baidu,mobile,TH,view,
U01713,2025-03-08 00:00:00,Direct,mobile,TH,view,
U01714,2025-03-14 00:00:00,Google,desktop,KR,view,
U01715,2025-01-09 00:00:00,Facebook,mobile,TH,view,
U01716,2025-03-15 00:00:00,Baidu,mobile,JP,view,
U01717,2025-02-02 00:00:00,Baidu,mobile,SG,view,
U01718,2025-02-07 00:00:00,Google,mobile,SG,view,
U01719,2025-03-26 00:00:00,Baidu,desktop,TH,view,
U01719,2025-03-26 01:00:00,Baidu,desktop,TH,search,
U01720,2025-03-06 00:00:00,Baidu,mobile,JP,view,
U01721,2025-02-03 00:00:00,Facebook,mobile,KR,view,
U01722,2025-02-23 00:00:00,Facebook,desktop,JP,view,
U01723,2025-03-07 00:00:00,Email,mobile,SG,view,
U01724,2025-03-30 00:00:00,Baidu,desktop,JP,view,
U01725,2025-03-25 00:00:00,Facebook,desktop,JP,view,
U01726,2025-01-04 00:00:00,Facebook,desktop,TH,view,
U01727,2025-03-04 00:00:00,Baidu,desktop,TW,view,
U01728,2025-01-16 00:00:00,Direct,desktop,SG,view,
U01729,2025-02-12 00:00:00,Naver,desktop,SG,view,
U01730,2025-03-31 00:00:00,Naver,mobile,TW,view,
U01730,2025-03-31 01:00:00,Naver,mobile,TW,search,
U01731,2025-03-19 00:00:00,Naver,desktop,TH,view,
U01732,2025-02-09 00:00:00,Direct,mobile,JP,view,
U01733,2025-02-14 00:00:00,Baidu,desktop,TW,view,
U01734,2025-01-09 00:00:00,Direct,mobile,SG,view,
U01735,2025-01-06 00:00:00,Email,desktop,JP,view,
U01735,2025-01-06 01:00:00,Email,desktop,JP,search,
U01736,2025-03-14 00:00:00,Naver,mobile,KR,view,
U01737,2025-02-05 00:00:00,Facebook,mobile,SG,view,
U01738,2025-02-19 00:00:00,Google,mobile,KR,view,
U01739,2025-01-23 00:00:00,Email,mobile,JP,view,
U01739,2025-01-23 01:00:00,Email,mobile,JP,search,
U01739,2025-01-23 02:00:00,Email,mobile,JP,detail,
U01740,2025-01-31 00:00:00,Facebook,desktop,TW,view,
U01741,2025-02-22 00:00:00,Google,mobile,SG,view,
U01742,2025-03-06 00:00:00,Naver,desktop,TW,view,
U01743,2025-02-21 00:00:00,Baidu,desktop,KR,view,
U01743,2025-02-21 01:00:00,Baidu,desktop,KR,search,
U01744,2025-01-02 00:00:00,Facebook,mobile,TW,view,
U01745,2025-01-30 00:00:00,Baidu,mobile,TH,view,
U01746,2025-01-23 00:00:00,Baidu,mobile,TH,view,
U01747,2025-03-25 00:00:00,Naver,desktop,SG,view,
U01748,2025-02-28 00:00:00,Baidu,mobile,TH,view,
U01749,2025-03-03 00:00:00,Email,mobile,TW,view,
U01750,2025-02-27 00:00:00,Google,desktop,SG,view,
U01751,2025-01-09 00:00:00,Google,desktop,JP,view,
U01752,2025-02-28 00:00:00,Naver,mobile,TW,view,
U01753,2025-02-04 00:00:00,Google,desktop,TW,view,
U01754,2025-01-16 00:00:00,Direct,mobile,SG,view,
U01754,2025-01-16 01:00:00,Direct,mobile,SG,search,
U01755,2025-03-12 00:00:00,Baidu,mobile,SG,view,
U01756,2025-01-05 00:00:00,Google,desktop,JP,view,
U01757,2025-02-11 00:00:00,Google,mobile,KR,view,
U01758,2025-03-18 00:00:00,Email,desktop,TH,view,
U01759,2025-03-02 00:00:00,Naver,desktop,JP,view,
U01760,2025-02-19 00:00:00,Email,mobile,KR,view,
U01760,2025-02-19 01:00:00,Email,mobile,KR,search,
U01761,2025-03-02 00:00:00,Facebook,desktop,JP,view,
U01762,2025-02-06 00:00:00,Naver,mobile,KR,view,
U01763,2025-03-26 00:00:00,Naver,mobile,SG,view,
U01764,2025-01-22 00:00:00,Naver,mobile,TH,view,
U01765,2025-02-19 00:00:00,Baidu,mobile,TW,view,
U01766,2025-02-26 00:00:00,Direct,desktop,TH,view,
U01767,2025-01-31 00:00:00,Direct,mobile,TH,view,
U01768,2025-01-01 00:00:00,Naver,desktop,TW,view,
U01769,2025-01-21 00:00:00,Google,mobile,TW,view,
U01770,2025-01-09 00:00:00,Google,desktop,SG,view,
U01771,2025-01-06 00:00:00,Facebook,desktop,TH,view,
U01772,2025-02-02 00:00:00,Naver,desktop,JP,view,
U01773,2025-02-22 00:00:00,Email,desktop,TW,view,
U01774,2025-01-29 00:00:00,Facebook,mobile,KR,view,
U01775,2025-02-14 00:00:00,Email,desktop,TH,view,
U01776,2025-01-28 00:00:00,Facebook,desktop,TW,view,
U01777,2025-03-02 00:00:00,Naver,desktop,TW,view,
U01778,2025-01-19 00:00:00,Email,desktop,SG,view,
U01779,2025-02-19 00:00:00,Google,desktop,SG,view,
U01780,2025-02-17 00:00:00,Google,mobile,JP,view,
U01781,2025-02-25 00:00:00,Baidu,mobile,KR,view,
U01782,2025-03-05 00:00:00,Baidu,desktop,TW,view,
U01782,2025-03-05 01:00:00,Baidu,desktop,TW,search,
U01783,2025-01-28 00:00:00,Email,mobile,JP,view,
U01784,2025-03-10 00:00:00,Baidu,desktop,JP,view,
U01785,2025-02-02 00:00:00,Naver,mobile,KR,view,
U01786,2025-02-19 00:00:00,Google,mobile,SG,view,
U01787,2025-02-23 00:00:00,Naver,desktop,JP,view,
U01787,2025-02-23 01:00:00,Naver,desktop,JP,search,
U01788,2025-03-20 00:00:00,Facebook,mobile,JP,view,
U01789,2025-02-01 00:00:00,Direct,desktop,SG,view,
U01790,2025-03-19 00:00:00,Email,desktop,JP,view,
U01791,2025-01-04 00:00:00,Direct,desktop,JP,view,
U01791,2025-01-04 01:00:00,Direct,desktop,JP,search,
U01791,2025-01-04 02:00:00,Direct,desktop,JP,detail,
U01792,2025-01-09 00:00:00,Email,mobile,KR,view,
U01793,2025-01-17 00:00:00,Baidu,desktop,KR,view,
U01793,2025-01-17 01:00:00,Baidu,desktop,KR,search,
U01793,2025-01-17 02:00:00,Baidu,desktop,KR,detail,
U01794,2025-02-20 00:00:00,Baidu,mobile,SG,view,
U01795,2025-02-01 00:00:00,Google,desktop,TH,view,
U01796,2025-01-09 00:00:00,Baidu,mobile,KR,view,
U01796,2025-01-09 01:00:00,Baidu,mobile,KR,search,
U01797,2025-02-05 00:00:00,Email,desktop,KR,view,
U01798,2025-01-05 00:00:00,Google,mobile,TH,view,
U01799,2025-01-20 00:00:00,Baidu,mobile,SG,view,
U01800,2025-01-01 00:00:00,Direct,mobile,TW,view,
U01801,2025-02-12 00:00:00,Naver,mobile,TW,view,
U01801,2025-02-12 01:00:00,Naver,mobile,TW,search,
U01802,2025-02-11 00:00:00,Google,mobile,SG,view,
U01802,2025-02-11 01:00:00,Google,mobile,SG,search,
U01803,2025-01-26 00:00:00,Facebook,mobile,SG,view,
U01804,2025-01-08 00:00:00,Baidu,desktop,KR,view,
U01805,2025-02-19 00:00:00,Google,desktop,SG,view,
U01805,2025-02-19 01:00:00,Google,desktop,SG,search,
U01806,2025-03-20 00:00:00,Baidu,desktop,JP,view,
U01807,2025-01-29 00:00:00,Google,mobile,JP,view,
U01808,2025-01-05 00:00:00,Baidu,mobile,JP,view,
U01808,2025-01-05 01:00:00,Baidu,mobile,JP,search,
U01809,2025-01-26 00:00:00,Baidu,mobile,KR,view,
U01810,2025-01-25 00:00:00,Naver,desktop,TH,view,
U01811,2025-02-20 00:00:00,Direct,desktop,JP,view,
U01812,2025-01-26 00:00:00,Direct,desktop,JP,view,
U01813,2025-02-12 00:00:00,Facebook,desktop,SG,view,
U01814,2025-02-22 00:00:00,Direct,mobile,KR,view,
U01814,2025-02-22 01:00:00,Direct,mobile,KR,search,
U01815,2025-03-03 00:00:00,Baidu,mobile,SG,view,
U01816,2025-02-28 00:00:00,Baidu,mobile,SG,view,
U01817,2025-01-15 00:00:00,Facebook,mobile,SG,view,
U01818,2025-02-15 00:00:00,Direct,desktop,TW,view,
U01818,2025-02-15 01:00:00,Direct,desktop,TW,search,
U01819,2025-01-05 00:00:00,Email,mobile,TH,view,
U01820,2025-02-21 00:00:00,Facebook,mobile,SG,view,
U01821,2025-02-23 00:00:00,Baidu,mobile,SG,view,
U01821,2025-02-23 01:00:00,Baidu,mobile,SG,search,
U01822,2025-03-25 00:00:00,Direct,desktop,SG,view,
U01822,2025-03-25 01:00:00,Direct,desktop,SG,search,
U01822,2025-03-25 02:00:00,Direct,desktop,SG,detail,
U01823,2025-01-13 00:00:00,Naver,desktop,TW,view,
U01824,2025-03-10 00:00:00,Direct,mobile,KR,view,
U01824,2025-03-10 01:00:00,Direct,mobile,KR,search,
U01825,2025-02-07 00:00:00,Facebook,mobile,TH,view,
U01826,2025-03-04 00:00:00,Direct,mobile,KR,view,
U01826,2025-03-04 01:00:00,Direct,mobile,KR,search,
U01827,2025-03-26 00:00:00,Direct,mobile,TH,view,
U01828,2025-02-28 00:00:00,Baidu,desktop,JP,view,
U01829,2025-01-09 00:00:00,Naver,mobile,TH,view,
U01829,2025-01-09 01:00:00,Naver,mobile,TH,search,
U01829,2025-01-09 02:00:00,Naver,mobile,TH,detail,
U01830,2025-02-16 00:00:00,Email,mobile,TW,view,
U01831,2025-01-13 00:00:00,Baidu,mobile,TH,view,
U01832,2025-01-26 00:00:00,Email,desktop,TH,view,
U01833,2025-03-22 00:00:00,Google,desktop,TH,view,
U01834,2025-01-18 00:00:00,Naver,desktop,JP,view,
U01835,2025-02-12 00:00:00,Baidu,mobile,JP,view,
U01836,2025-03-21 00:00:00,Naver,desktop,KR,view,
U01837,2025-03-05 00:00:00,Baidu,desktop,TW,view,
U01838,2025-03-23 00:00:00,Naver,mobile,TH,view,
U01839,2025-02-11 00:00:00,Direct,mobile,KR,view,
U01840,2025-01-15 00:00:00,Naver,desktop,JP,view,
U01841,2025-02-21 00:00:00,Google,mobile,TW,view,
U01842,2025-02-14 00:00:00,Email,desktop,SG,view,
U01843,2025-01-21 00:00:00,Facebook,desktop,TW,view,
U01843,2025-01-21 01:00:00,Facebook,desktop,TW,search,
U01844,2025-03-19 00:00:00,Google,desktop,KR,view,
U01845,2025-03-03 00:00:00,Naver,desktop,JP,view,
U01846,2025-03-24 00:00:00,Baidu,desktop,SG,view,
U01847,2025-01-13 00:00:00,Direct,mobile,JP,view,
U01848,2025-02-18 00:00:00,Facebook,desktop,TW,view,
U01849,2025-02-07 00:00:00,Naver,desktop,TW,view,
U01850,2025-01-22 00:00:00,Google,mobile,TW,view,
U01850,2025-01-22 01:00:00,Google,mobile,TW,search,
U01851,2025-03-27 00:00:00,Email,mobile,KR,view,
U01851,2025-03-27 01:00:00,Email,mobile,KR,search,
U01851,2025-03-27 02:00:00,Email,mobile,KR,detail,
U01852,2025-02-15 00:00:00,Google,desktop,KR,view,
U01853,2025-03-25 00:00:00,Email,desktop,KR,view,
U01854,2025-03-08 00:00:00,Baidu,mobile,JP,view,
U01855,2025-03-13 00:00:00,Baidu,desktop,TW,view,
U01856,2025-01-17 00:00:00,Facebook,mobile,JP,view,
U01857,2025-01-31 00:00:00,Facebook,mobile,KR,view,
U01858,2025-02-07 00:00:00,Facebook,desktop,SG,view,
U01859,2025-02-26 00:00:00,Direct,desktop,TH,view,
U01860,2025-01-04 00:00:00,Google,desktop,TH,view,
U01860,2025-01-04 01:00:00,Google,desktop,TH,search,
U01860,2025-01-04 02:00:00,Google,desktop,TH,detail,
U01861,2025-01-03 00:00:00,Direct,desktop,SG,view,
U01862,2025-03-02 00:00:00,Baidu,desktop,TH,view,
U01862,2025-03-02 01:00:00,Baidu,desktop,TH,search,
U01863,2025-03-23 00:00:00,Email,desktop,TW,view,
U01864,2025-03-28 00:00:00,Email,desktop,KR,view,
U01864,2025-03-28 01:00:00,Email,desktop,KR,search,
U01864,2025-03-28 02:00:00,Email,desktop,KR,detail,
U01864,2025-03-28 03:00:00,Email,desktop,KR,checkout,
U01865,2025-03-02 00:00:00,Google,mobile,SG,view,
U01866,2025-02-07 00:00:00,Facebook,desktop,TH,view,
U01867,2025-01-07 00:00:00,Naver,mobile,JP,view,
U01867,2025-01-07 01:00:00,Naver,mobile,JP,search,
U01867,2025-01-07 02:00:00,Naver,mobile,JP,detail,
U01868,2025-02-27 00:00:00,Google,desktop,JP,view,
U01869,2025-03-07 00:00:00,Naver,desktop,TH,view,
U01870,2025-03-30 00:00:00,Naver,mobile,TH,view,
U01871,2025-01-12 00:00:00,Naver,mobile,TH,view,
U01871,2025-01-12 01:00:00,Naver,mobile,TH,search,
U01872,2025-02-18 00:00:00,Facebook,desktop,JP,view,
U01873,2025-03-21 00:00:00,Email,mobile,KR,view,
U01874,2025-02-28 00:00:00,Baidu,desktop,JP,view,
U01875,2025-02-23 00:00:00,Naver,desktop,JP,view,
U01875,2025-02-23 01:00:00,Naver,desktop,JP,search,
U01876,2025-03-18 00:00:00,Facebook,desktop,TW,view,
